,Year,CU,TCRC,SP2,logTCRC,logSP2,logCU
Baotou,2001,0.9333333333333332,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,-0.02996322337744326
Baotou,2002,0.9166666666666666,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,-0.0377885608893998
Baotou,2003,0.75,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,-0.12493873660829995
Baotou,2004,1.0,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,0.0
Baotou,2005,1.0,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,0.0
Baotou,2006,1.0,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,0.0
Baotou,2007,1.0,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,0.0
Baotou,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Baotou,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Baotou,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Baotou,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Baotou,2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Baotou,2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Baotou,2014,,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,
Baotou,2015,,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,
Baotou,2016,,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,
Baotou,2017,,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,
Baotou Huading,1992,,987.505982760015,,2.9945397354598042,,
Baotou Huading,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Baotou Huading,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Baotou Huading,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Baotou Huading,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Baotou Huading,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Baotou Huading,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Baotou Huading,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Baotou Huading,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Baotou Huading,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Baotou Huading,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Baotou Huading,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Baotou Huading,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Baotou Huading,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Baotou Huading,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Baotou Huading,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Baotou Huading,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Baotou Huading,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Baotou Huading,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Baotou Huading,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Baotou Huading,2012,0.13333333333333333,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.8750612633917001
Baotou Huading,2013,0.36666666666666664,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-0.4357285695614374
Baotou Huading,2014,,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,
Baotou Huading,2015,1.0,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,0.0
Baotou Huading,2016,1.0,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,0.0
Baotou Huading,2017,1.0,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.0
Bayuannaoer,1992,,987.505982760015,,2.9945397354598042,,
Bayuannaoer,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Bayuannaoer,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Bayuannaoer,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Bayuannaoer,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Bayuannaoer,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Bayuannaoer,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Bayuannaoer,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Bayuannaoer,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Bayuannaoer,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Bayuannaoer,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Bayuannaoer,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Bayuannaoer,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Bayuannaoer,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Bayuannaoer,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Bayuannaoer,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Bayuannaoer,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Bayuannaoer,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Bayuannaoer,2010,0.532,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,-0.2740883677049518
Bayuannaoer,2011,0.73456,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,-0.13397272457805443
Bayuannaoer,2012,0.12,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.9208187539523752
Bayuannaoer,2013,0.183,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-0.7375489102695706
Bayuannaoer,2014,0.37,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,-0.431798275933005
Bayuannaoer,2015,0.15,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,-0.8239087409443188
Bayuannaoer,2016,0.5,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.3010299956639812
Bayuannaoer,2017,0.75,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,-0.12493873660829995
Changjiang (Shilu),1992,0.96,987.505982760015,,2.9945397354598042,,-0.017728766960431602
Changjiang (Shilu),1993,1.0,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,0.0
Changjiang (Shilu),1994,0.768875,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,-0.11414425996819584
Changjiang (Shilu),1995,0.875,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,-0.057991946977686754
Changjiang (Shilu),1996,0.7291666666666666,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,-0.1371731930253116
Changjiang (Shilu),1997,0.6666666666666666,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,-0.17609125905568127
Changjiang (Shilu),1998,0.5,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,-0.3010299956639812
Changjiang (Shilu),1999,0.23008333333333333,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,-0.6381148394083617
Changjiang (Shilu),2000,0.064,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,-1.193820026016113
Changjiang (Shilu),2001,0.03325,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,-1.4782083503608765
Changjiang (Shilu),2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Changjiang (Shilu),2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Changjiang (Shilu),2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Changjiang (Shilu),2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Changjiang (Shilu),2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Changjiang (Shilu),2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Changjiang (Shilu),2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Changjiang (Shilu),2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Changjiang (Shilu),2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Changjiang (Shilu),2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Changjiang (Shilu),2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Changjiang (Shilu),2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Changjiang (Shilu),2014,,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,
Changjiang (Shilu),2015,,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,
Changjiang (Shilu),2016,,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,
Changjiang (Shilu),2017,,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,
Chifeng Jinfeng,1992,,987.505982760015,,2.9945397354598042,,
Chifeng Jinfeng,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Chifeng Jinfeng,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Chifeng Jinfeng,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Chifeng Jinfeng,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Chifeng Jinfeng,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Chifeng Jinfeng,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Chifeng Jinfeng,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Chifeng Jinfeng,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Chifeng Jinfeng,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Chifeng Jinfeng,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Chifeng Jinfeng,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Chifeng Jinfeng,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Chifeng Jinfeng,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Chifeng Jinfeng,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Chifeng Jinfeng,2007,0.7,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,-0.1549019599857432
Chifeng Jinfeng,2008,0.7207899999999999,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,-0.14219124724395626
Chifeng Jinfeng,2009,0.59,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,-0.22914798835785583
Chifeng Jinfeng,2010,0.701,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,-0.15428198203334137
Chifeng Jinfeng,2011,0.91,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,-0.040958607678906384
Chifeng Jinfeng,2012,0.8,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.09691001300805639
Chifeng Jinfeng,2013,0.98,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-0.00877392430750515
Chifeng Jinfeng,2014,1.1,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,0.04139268515822508
Chifeng Jinfeng,2015,1.2,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,0.07918124604762482
Chifeng Jinfeng,2016,1.2,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,0.07918124604762482
Chifeng Jinfeng,2017,1.2,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.07918124604762482
Chifeng Jinjian,1992,,987.505982760015,,2.9945397354598042,,
Chifeng Jinjian,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Chifeng Jinjian,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Chifeng Jinjian,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Chifeng Jinjian,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Chifeng Jinjian,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Chifeng Jinjian,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Chifeng Jinjian,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Chifeng Jinjian,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Chifeng Jinjian,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Chifeng Jinjian,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Chifeng Jinjian,2003,0.9666666666666667,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,-0.014723256820706347
Chifeng Jinjian,2004,0.6529333333333334,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,-0.18513115937348193
Chifeng Jinjian,2005,0.9895333333333334,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,-0.004569571605234628
Chifeng Jinjian,2006,0.7231000000000001,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,-0.14080163846612254
Chifeng Jinjian,2007,0.7666666666666667,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,-0.11539341870206953
Chifeng Jinjian,2008,0.2631578947368421,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,-0.5797835966168102
Chifeng Jinjian,2009,0.38333333333333336,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,-0.41642341436605074
Chifeng Jinjian,2010,0.5083333333333333,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,-0.2938514110368578
Chifeng Jinjian,2011,0.5,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,-0.3010299956639812
Chifeng Jinjian,2012,0.7666666666666667,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.11539341870206953
Chifeng Jinjian,2013,0.9833333333333333,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-0.0072992387414994656
Chifeng Jinjian,2014,1.0833333333333333,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,0.03476210625921191
Chifeng Jinjian,2015,1.0,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,0.0
Chifeng Jinjian,2016,1.0,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,0.0
Chifeng Jinjian,2017,1.0,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.0
China Misc. SxEw,1992,,987.505982760015,,2.9945397354598042,,
China Misc. SxEw,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
China Misc. SxEw,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
China Misc. SxEw,1995,1.0,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,0.0
China Misc. SxEw,1996,1.0,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,0.0
China Misc. SxEw,1997,1.0,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,0.0
China Misc. SxEw,1998,1.0,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,0.0
China Misc. SxEw,1999,1.0,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,0.0
China Misc. SxEw,2000,1.0,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,0.0
China Misc. SxEw,2001,1.0,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,0.0
China Misc. SxEw,2002,1.0,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,0.0
China Misc. SxEw,2003,1.0,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,0.0
China Misc. SxEw,2004,1.0,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,0.0
China Misc. SxEw,2005,1.0,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,0.0
China Misc. SxEw,2006,1.0,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,0.0
China Misc. SxEw,2007,1.0,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,0.0
China Misc. SxEw,2008,1.0,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,0.0
China Misc. SxEw,2009,1.0,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,0.0
China Misc. SxEw,2010,1.0,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,0.0
China Misc. SxEw,2011,1.0,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,0.0
China Misc. SxEw,2012,1.0,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,0.0
China Misc. SxEw,2013,1.0,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,0.0
China Misc. SxEw,2014,1.0,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,0.0
China Misc. SxEw,2015,1.0,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,0.0
China Misc. SxEw,2016,1.0,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,0.0
China Misc. SxEw,2017,1.0,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.0
Chizhou,1992,,987.505982760015,,2.9945397354598042,,
Chizhou,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Chizhou,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Chizhou,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Chizhou,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Chizhou,1997,1.0186875,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,0.008040977097458487
Chizhou,1998,0.933125,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,-0.030060174930899384
Chizhou,1999,0.63125,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,-0.1997986088732822
Chizhou,2000,0.7203125,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,-0.14247904859423902
Chizhou,2001,0.7243125,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,-0.140074019791442
Chizhou,2002,0.6875,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,-0.16272729749769974
Chizhou,2003,0.22999999999999998,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,-0.6382721639824072
Chizhou,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Chizhou,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Chizhou,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Chizhou,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Chizhou,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Chizhou,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Chizhou,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Chizhou,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Chizhou,2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Chizhou,2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Chizhou,2014,,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,
Chizhou,2015,,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,
Chizhou,2016,,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,
Chizhou,2017,,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,
Chizhou Guanhua,1992,,987.505982760015,,2.9945397354598042,,
Chizhou Guanhua,1993,,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,
Chizhou Guanhua,1994,,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,
Chizhou Guanhua,1995,,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,
Chizhou Guanhua,1996,,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,
Chizhou Guanhua,1997,,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,
Chizhou Guanhua,1998,,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,
Chizhou Guanhua,1999,,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,
Chizhou Guanhua,2000,,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,
Chizhou Guanhua,2001,,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,
Chizhou Guanhua,2002,,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,
Chizhou Guanhua,2003,,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,
Chizhou Guanhua,2004,,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,
Chizhou Guanhua,2005,,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,
Chizhou Guanhua,2006,,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,
Chizhou Guanhua,2007,,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,
Chizhou Guanhua,2008,,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,
Chizhou Guanhua,2009,,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,
Chizhou Guanhua,2010,,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,
Chizhou Guanhua,2011,,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,
Chizhou Guanhua,2012,,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,
Chizhou Guanhua,2013,,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,
Chizhou Guanhua,2014,,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,
Chizhou Guanhua,2015,,625.7403040522361,626.0847314924467,2.796394128868779,2.796633112650421,
Chizhou Guanhua,2016,0.9375,562.2139195262345,526.1823495711269,2.7499015938480835,2.7211362758811397,-0.028028723600243537
Chizhou Guanhua,2017,1.0,523.0624830203443,756.6289598528965,2.718553571104561,2.8788829598269516,0.0
Daye,1992,0.9545454545454546,987.505982760015,,2.9945397354598042,,-0.02020338608828695
Daye,1993,1.1409090909090909,959.1938700091315,643.4263428857876,2.9819063946219484,2.8084988376286404,0.05725104065883189
Daye,1994,0.8603428571428571,841.3371092476353,710.6444034910924,2.9249700449670133,2.851652340204639,-0.06532844260311278
Daye,1995,0.9525999999999999,659.2490789967804,1003.1611059604347,2.819049531735255,3.001370685573751,-0.02108942282442837
Daye,1996,0.9122,839.2436749351455,694.3183006954018,2.923888076817738,2.8415586124498167,-0.0399099320950805
Daye,1997,1.006,906.3963774982449,686.8798854471715,2.9573181611584447,2.8368807987068965,0.0025979807199085947
Daye,1998,1.015,820.28826929231,498.08672926585473,2.9139665008743325,2.6973049707960497,0.006466042249231681
Daye,1999,1.0000333333333333,557.9950901626388,452.20109928406646,2.746630377567231,2.6553316137643694,1.4476241460756158e-05
Daye,2000,0.9579230769230769,555.4588259029698,533.8081174976221,2.744651871835172,2.7273851737182913,-0.018669364208654917
Daye,2001,0.9061217391304347,585.971062800398,398.2247760378723,2.767876169641964,2.6001282766903815,-0.04281345013688801
Daye,2002,0.9062296296296296,528.7539362675177,358.9698750922221,2.723253613466596,2.5550580039260367,-0.04276174245005293
Daye,2003,0.7923666666666667,437.7020239493989,303.6604734259495,2.641178554810563,2.482388264785618,-0.10107380267819607
Daye,2004,0.98902,314.71018578087495,642.7808068011332,2.49791079933788,2.808062900411151,-0.00479492599451495
Daye,2005,1.0753212121212121,605.9993462162437,702.623222632848,2.7824721556269614,2.8467224997039864,0.03153821291616236
Daye,2006,1.0490153846153847,654.0771892519688,1222.9212106889845,2.815629003504782,3.087398477587995,0.020781857502016592
Daye,2007,1.0429166666666667,400.97019232272004,1066.9176514175442,2.6031120888523045,3.0281309002912953,0.018249607896617236
Daye,2008,0.9781407407407408,289.6092544923923,870.8586548308886,2.461812435670004,2.9399476723345104,-0.009598651828446023
Daye,2009,0.9481481481481482,484.40437246063215,733.937472228944,2.685208054634009,2.86565906179256,-0.023123798847137732
Daye,2010,0.18461538461538463,295.48463456469347,965.4771784642735,2.4705349021469982,2.9847420125699213,-0.7337321105952307
Daye,2011,0.7734285714285714,344.9625421973603,1184.76825799962,2.537771939710449,3.073633410165182,-0.11157978857976926
Daye,2012,0.7862857142857143,377.1973518924253,910.701977977671,2.576568635118991,2.959376279832519,-0.10441961478680195
Daye,2013,0.9555555555555556,416.49708654295705,620.9346932352228,2.6196119678010477,2.7930459256853943,-0.01974405819575713
Daye,2014,0.7683333333333333,538.6579380491202,637.6917506905429,2.7313130643034063,2.8046107989023414,-0.1144503249939955
